sample,rotation,seat,hero,new_ai,rank,archetype,core_pivots,tier,anomaly,trinkets_mode,rounds
170,0,7,yogg,False,1,法术增益龙,0,6,refresh,True,17
170,0,8,george,True,7,跳蛙亡语野兽,4,5,refresh,True,17
170,1,1,edwin,True,6,跳蛙亡语野兽,2,6,refresh,True,17
170,1,2,cthun,False,1,空中海盗跳操,0,6,refresh,True,17
170,1,3,deathwing,True,2,空中海盗跳操,8,6,refresh,True,17
170,1,4,patchwerk,False,5,获牌成长海盗,0,6,refresh,True,17
170,1,5,pyramad,True,4,跳蛙亡语野兽,4,6,refresh,True,17
170,1,6,jaraxxus,False,3,永久增益龙,0,6,refresh,True,17
170,1,7,yogg,True,8,灵活过渡,1,5,refresh,True,17
170,1,8,george,False,7,获牌成长海盗,0,5,refresh,True,17
171,0,1,millificent,True,5,空中海盗跳操,6,6,crowded,False,16
171,0,2,kaelthas,False,1,法术增益龙,0,6,crowded,False,16
171,0,3,deryl,True,2,受伤成长野兽,10,6,crowded,False,16
171,0,4,snake_eyes,False,4,自伤成长恶魔,0,6,crowded,False,16
171,0,5,taethelan,True,7,跳蛙亡语野兽,1,5,crowded,False,16
171,0,6,hollidae,False,3,卡雷战吼龙,0,6,crowded,False,16
171,0,7,king_laohan,True,8,灵活过渡,0,5,crowded,False,16
171,0,8,nozdormu,False,6,自伤成长恶魔,0,5,crowded,False,16
171,1,1,millificent,False,7,光牙混合,0,5,crowded,False,18
171,1,2,kaelthas,True,5,跳蛙亡语野兽,1,6,crowded,False,18
171,1,3,deryl,False,2,吞食成长恶魔,0,6,crowded,False,18
171,1,4,snake_eyes,True,1,诈骗犯扩容海盗,19,6,crowded,False,18
171,1,5,taethelan,False,8,受伤成长野兽,0,5,crowded,False,18
171,1,6,hollidae,True,6,买卖成长海盗,7,6,crowded,False,18
171,1,7,king_laohan,False,4,受伤成长野兽,0,6,crowded,False,18
171,1,8,nozdormu,True,3,受伤成长野兽,6,6,crowded,False,18
172,0,1,alexstrasza,False,5,灵活过渡,0,5,seventh_reward,True,15
172,0,2,patches,True,2,空中海盗跳操,5,6,seventh_reward,True,15
172,0,3,lich_king,False,3,野兽召唤,0,6,seventh_reward,True,15
172,0,4,teron,True,7,喷子亡语恶魔,0,4,seventh_reward,True,15
172,0,5,rat_king,False,4,永久增益龙,0,5,seventh_reward,True,15
172,0,6,wagtoggle,True,1,跳蛙亡语野兽,7,6,seventh_reward,True,15
172,0,7,kragg,False,6,全局加攻亡灵,0,5,seventh_reward,True,15
172,0,8,gallywix,True,8,灵活过渡,0,4,seventh_reward,True,15
172,1,1,alexstrasza,True,1,灵活过渡,1,5,seventh_reward,True,12
172,1,2,patches,False,7,买卖成长海盗,0,4,seventh_reward,True,12
172,1,3,lich_king,True,2,全局加攻亡灵,6,6,seventh_reward,True,12
172,1,4,teron,False,8,永久增益龙,0,4,seventh_reward,True,12
172,1,5,rat_king,True,3,磁力复制机械,3,5,seventh_reward,True,12
172,1,6,wagtoggle,False,5,手牌培育鱼人,0,4,seventh_reward,True,12
172,1,7,kragg,True,6,回合末磁力机械,4,4,seventh_reward,True,12
172,1,8,gallywix,False,4,灵活过渡,0,4,seventh_reward,True,12
173,0,1,omu,True,7,空中海盗跳操,4,5,norgannon,False,19
173,0,2,guff,False,8,买卖成长海盗,0,4,norgannon,False,19
173,0,3,ragnaros,True,3,手牌培育鱼人,4,7,norgannon,False,19
173,0,4,alakir,False,6,空中海盗跳操,0,6,norgannon,False,19
173,0,5,nzoth,True,5,空中海盗跳操,8,6,norgannon,False,19
173,0,6,edwin,False,4,光牙混合,0,6,norgannon,False,19
173,0,7,cthun,True,2,复生永久成长亡灵,10,7,norgannon,False,19
173,0,8,deathwing,False,1,磁力圣盾机械,0,7,norgannon,False,19
173,1,1,omu,False,8,光牙混合,0,4,norgannon,False,18
173,1,2,guff,True,7,全局加攻亡灵,3,5,norgannon,False,18
173,1,3,ragnaros,False,2,手牌培育鱼人,0,7,norgannon,False,18
173,1,4,alakir,True,5,灵活过渡,2,6,norgannon,False,18
173,1,5,nzoth,False,4,永久增益龙,0,6,norgannon,False,18
173,1,6,edwin,True,6,跳蛙亡语野兽,3,6,norgannon,False,18
173,1,7,cthun,False,1,空中海盗跳操,0,7,norgannon,False,18
173,1,8,deathwing,True,3,受伤成长野兽,8,7,norgannon,False,18
174,0,1,patchwerk,False,7,空中海盗跳操,0,6,might,True,18
174,0,2,pyramad,True,5,野兽召唤,7,6,might,True,18
174,0,3,jaraxxus,False,4,灵活过渡,0,6,might,True,18
174,0,4,yogg,True,2,空中海盗跳操,9,6,might,True,18
174,0,5,george,False,3,空中海盗跳操,0,6,might,True,18
174,0,6,millificent,True,8,全局加攻亡灵,3,5,might,True,18
174,0,7,kaelthas,False,1,回合末磁力机械,0,6,might,True,18
174,0,8,deryl,True,6,空中海盗跳操,7,6,might,True,18
174,1,1,patchwerk,True,7,跳蛙亡语野兽,7,6,might,True,17
174,1,2,pyramad,False,6,手牌合唱鱼人,0,6,might,True,17
174,1,3,jaraxxus,True,5,诈骗犯扩容海盗,5,6,might,True,17
174,1,4,yogg,False,3,空中海盗跳操,0,6,might,True,17
174,1,5,george,True,2,空中海盗跳操,14,6,might,True,17
174,1,6,millificent,False,1,法术增益龙,0,6,might,True,17
174,1,7,kaelthas,True,4,跳蛙亡语野兽,5,6,might,True,17
174,1,8,deryl,False,8,空中海盗跳操,0,6,might,True,17
175,0,1,snake_eyes,True,5,全局加攻亡灵,5,6,fortitude,False,19
175,0,2,taethelan,False,3,空中海盗跳操,0,6,fortitude,False,19
175,0,3,hollidae,True,2,回合末磁力机械,9,6,fortitude,False,19
175,0,4,king_laohan,False,7,手牌培育鱼人,0,5,fortitude,False,19
175,0,5,nozdormu,True,1,跳蛙亡语野兽,5,6,fortitude,False,19
175,0,6,alexstrasza,False,8,自伤成长恶魔,0,5,fortitude,False,19
175,0,7,patches,True,4,诈骗犯扩容海盗,1,6,fortitude,False,19
175,0,8,lich_king,False,6,全局加攻亡灵,0,6,fortitude,False,19
175,1,1,snake_eyes,False,3,手牌合唱鱼人,0,6,fortitude,False,16
175,1,2,taethelan,True,7,吞食成长恶魔,1,5,fortitude,False,16
175,1,3,hollidae,False,2,受伤成长野兽,0,6,fortitude,False,16
175,1,4,king_laohan,True,5,空中海盗跳操,4,6,fortitude,False,16
175,1,5,nozdormu,False,8,全局加攻亡灵,0,4,fortitude,False,16
175,1,6,alexstrasza,True,1,宰割复生亡灵,6,6,fortitude,False,16
175,1,7,patches,False,6,霍格买卖海盗,0,6,fortitude,False,16
175,1,8,lich_king,True,4,伊丽扎攻击海盗,2,6,fortitude,False,16
176,0,1,teron,False,5,特塞斯买卖海盗,0,6,grapnel,True,16
176,0,2,rat_king,True,2,空中海盗跳操,11,6,grapnel,True,16
176,0,3,wagtoggle,False,3,永久增益龙,0,6,grapnel,True,16
176,0,4,kragg,True,4,自伤成长恶魔,7,6,grapnel,True,16
176,0,5,gallywix,False,8,永久增益龙,0,5,grapnel,True,16
176,0,6,omu,True,7,跳蛙亡语野兽,2,5,grapnel,True,16
176,0,7,guff,False,6,卡雷战吼龙,0,6,grapnel,True,16
176,0,8,ragnaros,True,1,跳蛙亡语野兽,8,6,grapnel,True,16
176,1,1,teron,True,6,吞食成长恶魔,8,6,grapnel,True,18
176,1,2,rat_king,False,8,诈骗犯扩容海盗,0,5,grapnel,True,18
176,1,3,wagtoggle,True,4,磁力圣盾机械,2,6,grapnel,True,18
176,1,4,kragg,False,5,永久增益龙,0,6,grapnel,True,18
176,1,5,gallywix,True,3,跳蛙亡语野兽,11,6,grapnel,True,18
176,1,6,omu,False,7,受伤成长野兽,0,5,grapnel,True,18
176,1,7,guff,True,1,复生永久成长亡灵,7,6,grapnel,True,18
176,1,8,ragnaros,False,2,手牌培育鱼人,0,6,grapnel,True,18
177,0,1,alakir,True,8,诈骗犯扩容海盗,1,4,double_header,False,18
177,0,2,nzoth,False,7,永久增益龙,0,5,double_header,False,18
177,0,3,edwin,True,6,空中海盗跳操,7,5,double_header,False,18
177,0,4,cthun,False,2,受伤成长野兽,0,6,double_header,False,18
177,0,5,deathwing,True,4,买卖成长海盗,6,6,double_header,False,18
177,0,6,patchwerk,False,1,空中海盗跳操,0,6,double_header,False,18
177,0,7,pyramad,True,3,空中海盗跳操,10,6,double_header,False,18
177,0,8,jaraxxus,False,5,野兽召唤,0,5,double_header,False,18
177,1,1,alakir,False,6,霍格买卖海盗,0,5,double_header,False,20
177,1,2,nzoth,True,7,野兽召唤,5,5,double_header,False,20
177,1,3,edwin,False,5,空中海盗跳操,0,6,double_header,False,20
177,1,4,cthun,True,1,跳蛙亡语野兽,12,6,double_header,False,20
177,1,5,deathwing,False,3,特塞斯买卖海盗,0,6,double_header,False,20
177,1,6,patchwerk,True,4,空中海盗跳操,8,6,double_header,False,20
177,1,7,pyramad,False,2,野兽召唤,0,6,double_header,False,20
177,1,8,jaraxxus,True,8,跳蛙亡语野兽,7,5,double_header,False,20
178,0,1,yogg,False,1,空中海盗跳操,0,6,prudence,True,15
178,0,2,george,True,5,全局加攻亡灵,4,5,prudence,True,15
178,0,3,millificent,False,4,光牙混合,0,5,prudence,True,15
178,0,4,kaelthas,True,2,受伤成长野兽,5,6,prudence,True,15
178,0,5,deryl,False,3,自伤成长恶魔,0,6,prudence,True,15
178,0,6,snake_eyes,True,7,买卖成长海盗,2,5,prudence,True,15
178,0,7,taethelan,False,8,自伤成长恶魔,0,4,prudence,True,15
178,0,8,hollidae,True,6,买卖成长海盗,5,5,prudence,True,15
178,1,1,yogg,True,2,跳蛙亡语野兽,9,6,prudence,True,19
178,1,2,george,False,1,永久增益龙,0,6,prudence,True,19
178,1,3,millificent,True,8,宰割复生亡灵,5,4,prudence,True,19
178,1,4,kaelthas,False,3,空中海盗跳操,0,6,prudence,True,19
178,1,5,deryl,True,7,灵活过渡,2,4,prudence,True,19
178,1,6,snake_eyes,False,4,光牙混合,0,6,prudence,True,19
178,1,7,taethelan,True,6,吞食成长恶魔,4,5,prudence,True,19
178,1,8,hollidae,False,5,光牙混合,0,6,prudence,True,19
179,0,1,king_laohan,True,6,回合末磁力机械,1,6,factory_line,False,18
179,0,2,nozdormu,False,4,永久增益龙,0,6,factory_line,False,18
179,0,3,alexstrasza,True,1,跳蛙亡语野兽,13,6,factory_line,False,18
179,0,4,patches,False,8,空中海盗跳操,0,5,factory_line,False,18
179,0,5,lich_king,True,5,宰割复生亡灵,3,6,factory_line,False,18
179,0,6,teron,False,7,跳蛙亡语野兽,0,5,factory_line,False,18
179,0,7,rat_king,True,3,跳蛙亡语野兽,5,6,factory_line,False,18
179,0,8,wagtoggle,False,2,野兽召唤,0,6,factory_line,False,18
179,1,1,king_laohan,False,8,空中海盗跳操,0,4,factory_line,False,16
179,1,2,nozdormu,True,4,特塞斯买卖海盗,7,6,factory_line,False,16
179,1,3,alexstrasza,False,3,永久增益龙,0,6,factory_line,False,16
179,1,4,patches,True,7,买卖成长海盗,1,4,factory_line,False,16
179,1,5,lich_king,False,1,受伤成长野兽,0,6,factory_line,False,16
179,1,6,teron,True,5,野兽召唤,6,6,factory_line,False,16
179,1,7,rat_king,False,2,受伤成长野兽,0,6,factory_line,False,16
179,1,8,wagtoggle,True,6,灵活过渡,7,6,factory_line,False,16
180,0,1,kragg,False,8,全局加攻亡灵,0,5,no_face_no_case,True,16
180,0,2,gallywix,True,3,空中海盗跳操,4,6,no_face_no_case,True,16
180,0,3,omu,False,4,永久增益龙,0,6,no_face_no_case,True,16
180,0,4,guff,True,7,跳蛙亡语野兽,4,5,no_face_no_case,True,16
180,0,5,ragnaros,False,1,特塞斯买卖海盗,0,6,no_face_no_case,True,16
180,0,6,alakir,True,5,买卖成长海盗,3,6,no_face_no_case,True,16
180,0,7,nzoth,False,2,受伤成长野兽,0,6,no_face_no_case,True,16
180,0,8,edwin,True,6,买卖成长海盗,4,5,no_face_no_case,True,16
180,1,1,kragg,True,5,特塞斯买卖海盗,6,5,no_face_no_case,True,17
180,1,2,gallywix,False,8,自伤成长恶魔,0,4,no_face_no_case,True,17
180,1,3,omu,True,2,空中海盗跳操,8,6,no_face_no_case,True,17
180,1,4,guff,False,6,受伤成长野兽,0,5,no_face_no_case,True,17
180,1,5,ragnaros,True,3,空中海盗跳操,6,6,no_face_no_case,True,17
180,1,6,alakir,False,7,空中海盗跳操,0,5,no_face_no_case,True,17
180,1,7,nzoth,True,1,伊丽扎攻击海盗,8,6,no_face_no_case,True,17
180,1,8,edwin,False,4,受伤成长野兽,0,6,no_face_no_case,True,17
181,0,1,cthun,True,1,诈骗犯扩容海盗,13,6,instant_warband,False,18
181,0,2,deathwing,False,4,受伤成长野兽,0,6,instant_warband,False,18
181,0,3,patchwerk,True,8,全局加攻亡灵,3,5,instant_warband,False,18
181,0,4,pyramad,False,2,受伤成长野兽,0,6,instant_warband,False,18
181,0,5,jaraxxus,True,6,跳蛙亡语野兽,4,6,instant_warband,False,18
181,0,6,yogg,False,5,受伤成长野兽,0,6,instant_warband,False,18
181,0,7,george,True,7,跳蛙亡语野兽,9,5,instant_warband,False,18
181,0,8,millificent,False,3,叠盾成长龙,0,6,instant_warband,False,18
181,1,1,cthun,False,3,跳蛙亡语野兽,0,6,instant_warband,False,24
181,1,2,deathwing,True,6,回合成长龙,3,5,instant_warband,False,24
181,1,3,patchwerk,False,2,吞食成长恶魔,0,6,instant_warband,False,24
181,1,4,pyramad,True,4,跳蛙亡语野兽,12,6,instant_warband,False,24
181,1,5,jaraxxus,False,7,灵活过渡,0,5,instant_warband,False,24
181,1,6,yogg,True,5,跳蛙亡语野兽,7,6,instant_warband,False,24
181,1,7,george,False,1,受伤成长野兽,0,6,instant_warband,False,24
181,1,8,millificent,True,8,受伤成长野兽,6,5,instant_warband,False,24
182,0,1,kaelthas,False,5,永久增益龙,0,6,off,True,15
182,0,2,deryl,True,3,空中海盗跳操,6,6,off,True,15
182,0,3,snake_eyes,False,6,空中海盗跳操,0,6,off,True,15
182,0,4,taethelan,True,4,回合成长龙,3,6,off,True,15
182,0,5,hollidae,False,7,回合成长龙,0,5,off,True,15
182,0,6,king_laohan,True,8,法术增益龙,0,5,off,True,15
182,0,7,nozdormu,False,1,宰割复生亡灵,0,6,off,True,15
182,0,8,alexstrasza,True,2,全局加攻亡灵,8,6,off,True,15
182,1,1,kaelthas,True,4,空中海盗跳操,11,6,off,True,20
182,1,2,deryl,False,1,磁力复制机械,0,6,off,True,20
182,1,3,snake_eyes,True,5,诈骗犯扩容海盗,4,6,off,True,20
182,1,4,taethelan,False,7,回合成长龙,0,6,off,True,20
182,1,5,hollidae,True,8,手牌合唱鱼人,5,5,off,True,20
182,1,6,king_laohan,False,6,法术增益龙,0,6,off,True,20
182,1,7,nozdormu,True,2,全局加攻亡灵,5,6,off,True,20
182,1,8,alexstrasza,False,3,法术增益龙,0,6,off,True,20
183,0,1,patches,True,7,空中海盗跳操,5,6,refresh,False,18
183,0,2,lich_king,False,3,永久增益龙,0,6,refresh,False,18
183,0,3,teron,True,5,伊丽扎攻击海盗,7,6,refresh,False,18
183,0,4,rat_king,False,8,娜拉法术混合,0,5,refresh,False,18
183,0,5,wagtoggle,True,6,空中海盗跳操,6,6,refresh,False,18
183,0,6,kragg,False,4,受伤成长野兽,0,6,refresh,False,18
183,0,7,gallywix,True,1,伊丽扎攻击海盗,10,6,refresh,False,18
183,0,8,omu,False,2,受伤成长野兽,0,6,refresh,False,18
183,1,1,patches,False,8,买卖成长海盗,0,4,refresh,False,18
183,1,2,lich_king,True,1,空中海盗跳操,14,6,refresh,False,18
183,1,3,teron,False,3,吞食成长恶魔,0,6,refresh,False,18
183,1,4,rat_king,True,5,受伤成长野兽,6,6,refresh,False,18
183,1,5,wagtoggle,False,6,叠盾成长龙,0,5,refresh,False,18
183,1,6,kragg,True,4,跳蛙亡语野兽,4,6,refresh,False,18
183,1,7,gallywix,False,7,灵活过渡,0,4,refresh,False,18
183,1,8,omu,True,2,空中海盗跳操,7,6,refresh,False,18
184,0,1,guff,False,4,受伤成长野兽,0,6,crowded,True,21
184,0,2,ragnaros,True,3,空中海盗跳操,7,6,crowded,True,21
184,0,3,alakir,False,6,永久增益龙,0,5,crowded,True,21
184,0,4,nzoth,True,7,手牌合唱鱼人,3,5,crowded,True,21
184,0,5,edwin,False,8,永久增益龙,0,5,crowded,True,21
184,0,6,cthun,True,1,跳蛙亡语野兽,15,6,crowded,True,21
184,0,7,deathwing,False,5,原创法术龙,0,5,crowded,True,21
184,0,8,patchwerk,True,2,受伤成长野兽,8,6,crowded,True,21
184,1,1,guff,True,4,空中海盗跳操,19,6,crowded,True,16
184,1,2,ragnaros,False,2,受伤成长野兽,0,6,crowded,True,16
184,1,3,alakir,True,1,空中海盗跳操,12,6,crowded,True,16
184,1,4,nzoth,False,6,空中海盗跳操,0,6,crowded,True,16
184,1,5,edwin,True,8,跳蛙亡语野兽,9,5,crowded,True,16
184,1,6,cthun,False,5,全局加攻亡灵,0,6,crowded,True,16
184,1,7,deathwing,True,7,自伤成长恶魔,9,5,crowded,True,16
184,1,8,patchwerk,False,3,空中海盗跳操,0,6,crowded,True,16
185,0,1,pyramad,True,3,空中海盗跳操,12,6,seventh_reward,False,18
185,0,2,jaraxxus,False,4,全局加攻亡灵,0,6,seventh_reward,False,18
185,0,3,yogg,True,6,灵活过渡,4,4,seventh_reward,False,18
185,0,4,george,False,7,自伤成长恶魔,0,4,seventh_reward,False,18
185,0,5,millificent,True,8,磁力圣盾机械,0,4,seventh_reward,False,18
185,0,6,kaelthas,False,2,自伤成长恶魔,0,6,seventh_reward,False,18
185,0,7,deryl,True,1,伊丽扎攻击海盗,7,6,seventh_reward,False,18
185,0,8,snake_eyes,False,5,受伤成长野兽,0,5,seventh_reward,False,18
185,1,1,pyramad,False,4,野兽召唤,0,6,seventh_reward,False,19
185,1,2,jaraxxus,True,3,伊丽扎攻击海盗,1,6,seventh_reward,False,19
185,1,3,yogg,False,8,空中海盗跳操,0,4,seventh_reward,False,19
185,1,4,george,True,5,吞食成长恶魔,3,5,seventh_reward,False,19
185,1,5,millificent,False,7,永久增益龙,0,4,seventh_reward,False,19
185,1,6,kaelthas,True,1,吞食成长恶魔,8,6,seventh_reward,False,19
185,1,7,deryl,False,6,空中海盗跳操,0,5,seventh_reward,False,19
185,1,8,snake_eyes,True,2,受伤成长野兽,11,6,seventh_reward,False,19
186,0,1,taethelan,False,2,空中海盗跳操,0,6,norgannon,True,15
186,0,2,hollidae,True,1,跳蛙亡语野兽,4,7,norgannon,True,15
186,0,3,king_laohan,False,3,空中海盗跳操,0,6,norgannon,True,15
186,0,4,nozdormu,True,8,受伤成长野兽,0,5,norgannon,True,15
186,0,5,alexstrasza,False,7,自伤成长恶魔,0,5,norgannon,True,15
186,0,6,patches,True,6,空中海盗跳操,1,5,norgannon,True,15
186,0,7,lich_king,False,5,空中海盗跳操,0,5,norgannon,True,15
186,0,8,teron,True,4,全局加攻亡灵,0,6,norgannon,True,15
186,1,1,taethelan,True,7,跳蛙亡语野兽,7,6,norgannon,True,18
186,1,2,hollidae,False,8,全局加攻亡灵,0,5,norgannon,True,18
186,1,3,king_laohan,True,6,手牌合唱鱼人,0,6,norgannon,True,18
186,1,4,nozdormu,False,2,全局加攻亡灵,0,7,norgannon,True,18
186,1,5,alexstrasza,True,5,全局加攻亡灵,3,6,norgannon,True,18
186,1,6,patches,False,1,空中海盗跳操,0,7,norgannon,True,18
186,1,7,lich_king,True,3,获牌成长海盗,3,7,norgannon,True,18
186,1,8,teron,False,4,小瞎眼回合末战吼,0,6,norgannon,True,18
187,0,1,rat_king,True,4,伊丽扎攻击海盗,2,6,might,False,18
187,0,2,wagtoggle,False,2,永久增益龙,0,6,might,False,18
187,0,3,kragg,True,3,空中海盗跳操,9,6,might,False,18
187,0,4,gallywix,False,5,受伤成长野兽,0,5,might,False,18
187,0,5,omu,True,8,跳蛙亡语野兽,3,5,might,False,18
187,0,6,guff,False,6,光牙混合,0,5,might,False,18
187,0,7,ragnaros,True,1,跳蛙亡语野兽,9,6,might,False,18
187,0,8,alakir,False,7,全局加攻亡灵,0,5,might,False,18
187,1,1,rat_king,False,8,跳蛙亡语野兽,0,5,might,False,21
187,1,2,wagtoggle,True,1,全局加攻亡灵,8,6,might,False,21
187,1,3,kragg,False,4,特塞斯买卖海盗,0,6,might,False,21
187,1,4,gallywix,True,2,跳蛙亡语野兽,3,6,might,False,21
187,1,5,omu,False,5,光牙混合,0,6,might,False,21
187,1,6,guff,True,7,空中海盗跳操,4,5,might,False,21
187,1,7,ragnaros,False,3,手牌合唱鱼人,0,6,might,False,21
187,1,8,alakir,True,6,受伤成长野兽,4,6,might,False,21
188,0,1,nzoth,False,4,特塞斯买卖海盗,0,6,fortitude,True,20
188,0,2,edwin,True,7,全局加攻亡灵,2,5,fortitude,True,20
188,0,3,cthun,False,5,受伤成长野兽,0,6,fortitude,True,20
188,0,4,deathwing,True,2,跳蛙亡语野兽,10,6,fortitude,True,20
188,0,5,patchwerk,False,8,永久增益龙,0,5,fortitude,True,20
188,0,6,pyramad,True,3,全局加攻亡灵,9,6,fortitude,True,20
188,0,7,jaraxxus,False,6,空中海盗跳操,0,5,fortitude,True,20
188,0,8,yogg,True,1,全局加攻亡灵,12,6,fortitude,True,20
188,1,1,nzoth,True,1,手牌合唱鱼人,7,6,fortitude,True,20
188,1,2,edwin,False,8,回合成长龙,0,4,fortitude,True,20
188,1,3,cthun,True,4,喷子亡语恶魔,10,6,fortitude,True,20
188,1,4,deathwing,False,2,受伤成长野兽,0,6,fortitude,True,20
188,1,5,patchwerk,True,5,跳蛙亡语野兽,10,6,fortitude,True,20
188,1,6,pyramad,False,3,空中海盗跳操,0,6,fortitude,True,20
188,1,7,jaraxxus,True,7,跳蛙亡语野兽,3,5,fortitude,True,20
188,1,8,yogg,False,6,永久增益龙,0,6,fortitude,True,20
189,0,1,george,True,8,手牌合唱鱼人,4,5,grapnel,False,16
189,0,2,millificent,False,5,永久增益龙,0,6,grapnel,False,16
189,0,3,kaelthas,True,4,空中海盗跳操,4,6,grapnel,False,16
189,0,4,deryl,False,2,永久增益龙,0,6,grapnel,False,16
189,0,5,snake_eyes,True,1,宰割复生亡灵,16,6,grapnel,False,16
189,0,6,taethelan,False,6,特塞斯买卖海盗,0,6,grapnel,False,16
189,0,7,hollidae,True,7,买卖成长海盗,6,6,grapnel,False,16
189,0,8,king_laohan,False,3,光牙混合,0,6,grapnel,False,16
189,1,1,george,False,1,空中海盗跳操,0,6,grapnel,False,15
189,1,2,millificent,True,3,跳蛙亡语野兽,6,6,grapnel,False,15
189,1,3,kaelthas,False,5,全局加攻亡灵,0,6,grapnel,False,15
189,1,4,deryl,True,6,受伤成长野兽,8,5,grapnel,False,15
189,1,5,snake_eyes,False,2,卡雷战吼龙,0,6,grapnel,False,15
189,1,6,taethelan,True,8,灵活过渡,6,5,grapnel,False,15
189,1,7,hollidae,False,7,原创法术龙,0,5,grapnel,False,15
189,1,8,king_laohan,True,4,小瞎眼回合末战吼,8,6,grapnel,False,15
190,0,1,nozdormu,False,6,自伤成长恶魔,0,5,double_header,True,17
190,0,2,alexstrasza,True,7,野兽召唤,3,4,double_header,True,17
190,0,3,patches,False,8,全局加攻亡灵,0,4,double_header,True,17
190,0,4,lich_king,True,1,空中海盗跳操,11,6,double_header,True,17
190,0,5,teron,False,5,永久增益龙,0,6,double_header,True,17
190,0,6,rat_king,True,3,买卖成长海盗,9,6,double_header,True,17
190,0,7,wagtoggle,False,2,原创法术龙,0,6,double_header,True,17
190,0,8,kragg,True,4,跳蛙亡语野兽,12,6,double_header,True,17
190,1,1,nozdormu,True,1,空中海盗跳操,14,6,double_header,True,16
190,1,2,alexstrasza,False,4,永久增益龙,0,6,double_header,True,16
190,1,3,patches,True,7,空中海盗跳操,6,5,double_header,True,16
190,1,4,lich_king,False,8,霍格买卖海盗,0,5,double_header,True,16
190,1,5,teron,True,6,空中海盗跳操,2,5,double_header,True,16
190,1,6,rat_king,False,3,受伤成长野兽,0,6,double_header,True,16
190,1,7,wagtoggle,True,5,买卖成长海盗,8,5,double_header,True,16
190,1,8,kragg,False,2,法术增益龙,0,6,double_header,True,16
191,0,1,gallywix,True,6,手牌合唱鱼人,1,5,prudence,False,20
191,0,2,omu,False,7,灵活过渡,0,5,prudence,False,20
191,0,3,guff,True,8,买卖成长海盗,1,5,prudence,False,20
191,0,4,ragnaros,False,3,伊丽扎攻击海盗,0,6,prudence,False,20
191,0,5,alakir,True,4,受伤成长野兽,1,6,prudence,False,20
191,0,6,nzoth,False,2,吞食成长恶魔,0,6,prudence,False,20
191,0,7,edwin,True,5,诈骗犯扩容海盗,5,5,prudence,False,20
191,0,8,cthun,False,1,永久增益龙,0,6,prudence,False,20
191,1,1,gallywix,False,7,灵活过渡,0,5,prudence,False,23
191,1,2,omu,True,5,买卖成长海盗,5,5,prudence,False,23
191,1,3,guff,False,8,光牙混合,0,5,prudence,False,23
191,1,4,ragnaros,True,1,空中海盗跳操,12,6,prudence,False,23
191,1,5,alakir,False,3,永久增益龙,0,6,prudence,False,23
191,1,6,nzoth,True,6,手牌合唱鱼人,2,5,prudence,False,23
191,1,7,edwin,False,4,回合成长龙,0,6,prudence,False,23
191,1,8,cthun,True,2,永久增益龙,2,6,prudence,False,23
192,0,1,deathwing,False,1,空中海盗跳操,0,6,factory_line,True,16
192,0,2,patchwerk,True,4,跳蛙亡语野兽,9,6,factory_line,True,16
192,0,3,pyramad,False,5,手牌合唱鱼人,0,6,factory_line,True,16
192,0,4,jaraxxus,True,2,买卖成长海盗,3,6,factory_line,True,16
192,0,5,yogg,False,6,法术增益龙,0,6,factory_line,True,16
192,0,6,george,True,3,伊丽扎攻击海盗,4,6,factory_line,True,16
192,0,7,millificent,False,7,光牙混合,0,5,factory_line,True,16
192,0,8,kaelthas,True,8,跳蛙亡语野兽,7,5,factory_line,True,16
192,1,1,deathwing,True,7,跳蛙亡语野兽,12,6,factory_line,True,17
192,1,2,patchwerk,False,4,永久增益龙,0,6,factory_line,True,17
192,1,3,pyramad,True,5,空中海盗跳操,7,6,factory_line,True,17
192,1,4,jaraxxus,False,1,回合末磁力机械,0,6,factory_line,True,17
192,1,5,yogg,True,3,跳蛙亡语野兽,14,6,factory_line,True,17
192,1,6,george,False,2,全局加攻亡灵,0,6,factory_line,True,17
192,1,7,millificent,True,6,跳蛙亡语野兽,6,6,factory_line,True,17
192,1,8,kaelthas,False,8,全局加攻亡灵,0,4,factory_line,True,17
193,0,1,deryl,True,5,空中海盗跳操,2,6,no_face_no_case,False,17
193,0,2,snake_eyes,False,1,永久增益龙,0,6,no_face_no_case,False,17
193,0,3,taethelan,True,2,空中海盗跳操,9,6,no_face_no_case,False,17
193,0,4,hollidae,False,3,原创法术龙,0,6,no_face_no_case,False,17
193,0,5,king_laohan,True,6,空中海盗跳操,4,6,no_face_no_case,False,17
193,0,6,nozdormu,False,4,野兽召唤,0,6,no_face_no_case,False,17
193,0,7,alexstrasza,True,7,跳蛙亡语野兽,7,5,no_face_no_case,False,17
193,0,8,patches,False,8,买卖成长海盗,0,5,no_face_no_case,False,17
193,1,1,deryl,False,6,获牌成长海盗,0,5,no_face_no_case,False,16
193,1,2,snake_eyes,True,7,买卖成长海盗,4,5,no_face_no_case,False,16
193,1,3,taethelan,False,4,特塞斯买卖海盗,0,6,no_face_no_case,False,16
193,1,4,hollidae,True,3,跳蛙亡语野兽,14,6,no_face_no_case,False,16
193,1,5,king_laohan,False,8,空中海盗跳操,0,5,no_face_no_case,False,16
193,1,6,nozdormu,True,2,受伤成长野兽,7,6,no_face_no_case,False,16
